,住址,傳真機號碼,公司代號,公司名稱,公司簡稱,實收資本額,成立日期,產業別,簽證會計師事務所,股票過戶機構,董事長
857,桃園市蘆竹區南崁路一段338號,03-3218470,8046,南亞電路板股份有限公司,南電,6461654870,19971028,電子零組件業,安侯建業聯合會計師事務所,南亞電路板股份有限公司股務科,吳嘉昭
858,高雄市楠梓加工出口區東七街16號6樓,07-3684393,8070,長華電材股份有限公司,長華,638799370,19890513,電子通路業,勤業眾信聯合會計師事務所,永豐金證券股份有限公司,黃嘉能
859,台北市南港區三重路19-11號E棟10樓,5581-3499,8072,陞泰科技股份有限公司,陞泰,800000000,19960626,電子通路業,勤業眾信會計師事務所,中國信託商業銀行,陳世忠
860,新竹市科學園區工業東三路2號,03-5784289,8081,致新科技股份有限公司,致新,861720720,19960703,半導體業,資誠聯合會計師事務所,台新國際商業銀行股務代理部,謝南強
861,台北市內湖區瑞光路258巷2號7樓,02-26589916,8101,華冠通訊股份有限公司,華冠,2080887950,19990824,通信網路業,資信聯合會計師事務所,福邦證券股務代理部,邱志哲
862,新北市淡水區中正東路一段3巷9號9樓,26282333,8103,瀚荃股份有限公司,瀚荃,813994130,19900316,電子零組件業,安侯建業聯合會計師事務所,華南永昌綜合證券(股)公司,楊超群
863,新竹縣湖口鄉新竹工業區光復北路12號,03-5989688,8104,錸寶科技股份有限公司,錸寶,676300500,20000313,光電業,安永聯合會計師事務所,台新銀行(股)公司股務代理部,葉垂景
864,苗栗縣頭份市蘆竹里4鄰工業路15號,(037)625622,8105,凌巨科技股份有限公司,凌巨,4415448510,19971215,光電業,安侯建業聯合會計師事務所,元大證券股份有限公司股務代理部,田村隆幸
865,高雄市高雄加工出口區北一路18號,07-8111889,8110,華東科技股份有限公司,華東,5063811440,19950406,半導體業,勤業眾信會計師事務所,華東科技股份有限公司股務辦事處,焦佑衡
866,台北市內湖區港墘路189號7樓,02-26572209,8112,至上電子股份有限公司,至上,3784964730,19870305,電子通路業,安侯建業聯合會計師事務所,群益金鼎證券股份有限公司,葛均
867,新北市土城區大同街23號,02-2268-5388,8114,振樺電子股份有限公司,振樺電,1060749190,19840811,電腦及週邊設備業,勤業眾信聯合會計師事務所,元大證券股務代理部,陳茂強
868,雲林縣斗六市榴中里河南街329號,05-5574859,8131,福懋科技股份有限公司,福懋科,4422222230,19900911,半導體業,資誠聯合會計師事務所,福懋科技股份有限公司股務科,王文淵
869,新竹科學工業園區新竹縣研發一路一號,03-5668981,8150,南茂科技股份有限公司,南茂,7272401260,19970728,半導體業,資誠聯合會計師事務所,凱基證券股份有限公司股務代理部,鄭世杰
870,桃園市龜山區山鶯路167-1號,03-3592291,8163,達方電子股份有限公司,達方,2800000010,19970508,電腦及週邊設備業,安侯建業聯合會計師事務所,台新國際商業銀行股務代理部,蘇開建
871,台北市內湖區瑞光路513巷36號10樓,77267333,8201,無敵科技股份有限公司,無敵,623662750,19890217,其他電子業,安侯建業聯合會計師事務所,台新國際商業銀行股務代理部,楊人捷
872,新北市中和區建一路150號15樓,(02)8226-5395,8210,勤誠興業股份有限公司,勤誠,1197259500,19831205,電腦及週邊設備業,資誠聯合會計師事務所,富邦綜合證券股份有限公司,陳美琪
873,桃園市平鎮區工業二路１２號,03-4698277,8213,志超科技股份有限公司,志超,2712424880,19980421,電子零組件業,安侯建業聯合會計師事務所,凱基證券(股)公司股務代理部,徐正民
874,桃園市龜山區建國東路29號,(03)3748884,8215,明基材料股份有限公司,明基材,3206745140,19980716,光電業,安侯建業聯合會計師事務所,台新國際商業銀行股務代理部,陳建志
875,台南市新營區新工路13巷1號,06-6535057,8222,寶一科技股份有限公司,寶一,685735000,19741005,電機機械,勤業眾信聯合會計師事務所,台新國際商業銀行股務代理部,曾國浩
876,台北市內湖區南京東路六段501號9樓,(02)89121111,8249,菱光科技股份有限公司,菱光,1270550000,19980615,電子零組件業,資誠聯合會計師事務所,元大證券(股)公司股務代理部,黃育仁
877,新竹縣竹北市台元一街5號12樓之1及12樓之2,27940616,8261,富鼎先進電子股份有限公司,富鼎,813404930,19980717,半導體業,勤業眾信聯合會計師事務所,元大證券股份有限公司,鄧富吉
878,新北市土城區大安里忠承路32號1樓,(02)22673410,8271,宇瞻科技股份有限公司,宇瞻,1008978070,19970416,半導體業,安侯建業聯合會計師事務所,凱基證券(股)公司股務代理部,陳益世
879,雲林縣元長鄉元東路1之20號,05-7887933,8341,日友環保科技股份有限公司,日友,1115000000,19941129,其他,資誠聯合會計師事務所,第一金證券股份有限公司,張芳正
880,台中市梧棲區臨港路3段68號,0426399555,8367,建新國際股份有限公司,建新國際,811319380,19890425,航運業,勤業眾信聯合會計師事務所,凱基證券股份有限公司,陳銀海
881,新北市三重區光復路一段83巷7號2樓,02-2999-3775,8374,羅昇企業股份有限公司,羅昇,1122254870,19840331,電機機械,安侯建業聯合會計師事務所,元大證券(股)公司股務代理部,李昌鴻
882,"P.O.BOX 32052,Grand Cayman KYI-1208,Cayman Islands.",04-7570670,8404,百和興業股份有限公司(開曼),百和興業-KY,3151781260,20061106,其他,勤業眾信聯合會計師事務所,中國信託商業銀行代理部,鄭國火因
883,"P. O. Box 31119 Grand Pavilion, Hibiscus Way, 802 West Bay R",04-23291439,8411,福貞控股股份有限公司,福貞-KY,1753981850,20090826,其他,安侯建業聯合會計師事務所,永豐金證券股份有限公司,李榮福
884,高雄市岡山區中山南路308號1樓,07-6235977,8422,可寧衛股份有限公司,可寧衛,1088880000,19990504,其他,勤業眾信聯合會計師事務所,台新國際商銀(股)公司股務代理部,楊慶祥
885,新北市新店區民權路95號16樓,02-2219-8463,8427,基勝（開曼）控股股份有限公司,基勝-KY,1042610000,20100908,其他,勤業眾信聯合會計師事務所,兆豐證券股份有限公司股務代理部,劉宗信
886,台北市士林區後港街96號7樓F室(台灣辦事處),02-28812140,8429,金麗集團控股有限公司,金麗-KY,1857471510,20101215,貿易百貨,資誠聯合會計師事務所,永豐金證券股務代理部,庄春龍
887,"P. O. Box 31119 Grand Pavilion, Hibiscus Way, 802 West Bay R",(02)2298-3159,8442,威宏控股股份有限公司,威宏-KY,599996820,20091127,其他,安侯建業聯合會計師事務所,康和綜合證券股份有限公司,洪永裕
888,(104)台北市中山區松江路168號5樓,(02)6618-1333,8443,阿瘦實業股份有限公司,阿瘦,668000000,20030825,貿易百貨,安侯建業聯合會計師事所,凱基證券股份有限公司股務代理部,羅榮岳
889,台北市內湖區洲子街96號4樓,(02)2162-6696,8454,富邦媒體科技股份有限公司,富邦媒,1400585000,20040927,貿易百貨,勤業眾信聯合會計師事務所,富邦綜合證券股份有限公司,林啟峰
890,高雄市左營區博愛三路102號1-2樓,07-3416951,8462,柏文健康事業股份有限公司,柏文,700963950,20051004,觀光事業,安永聯合會計師事務所,永豐金證券股份有限公司,陳尚義
891,台北市八德路2段308號10F,81617968,8463,潤泰精密材料股份有限公司,潤泰材,1500000000,19920923,其他,資誠聯合會計師事務所,元大證券股份有限公司,李志宏
892,台中市南屯區五權西路二段236號19F之1,(04)2472-7762,8464,億豐綜合工業股份有限公司,億豐,2930202000,20070726,其他,安永聯合會計師事務所,富邦綜合證券(股)公司股務代理部,粘耿豪
893,"The Grand Pavilion Commercial Centre, Oleander Way, 802 West",0222684115,8466,美吉吉國際股份有限公司,美吉吉-KY,660590000,20101008,其他,勤業眾信聯合會計師事務所,中國信託商業銀行股份有限公司,陳本源
894,"PO Box 309, Ugland House, Grand Cayman, KY1-1104, Cayman Isl",(04)2536-5842,8467,波力環球企業股份有限公司,波力-KY,495340000,20130710,其他,安永聯合會計師事務所,永豐金證券股份有限公司,洪芳蘭
895,台北市吉林路99號3樓,02-2100-2196,8473,山林水環境工程股份有限公司,山林水,1348122970,20040610,其他,安侯建業聯合會計師事務所,兆豐證券股份有限公司股務代理部,郭淑珍
896,高雄市前鎮區金福路1號,07-8219495,8478,東哥企業股份有限公司,東哥遊艇,908862760,19780123,其他,勤業眾信聯合會計師事務所,凱基證券股份有限公司,闕慶承
897,台北市中山區中山北路二段96號7樓705室,(02)2568-2831,8480,泰昇國際(控股)有限公司,泰昇-KY,392700000,20140206,其他,勤業眾信聯合會計師事務所,兆豐證券股份有限公司,戴朝榮( EVERLINK OVERSEAS INC.代表人)
898,台中市西屯區工業區十二路六號,04-23591243,8481,政伸企業股份有限公司,政伸,666018660,19870223,其他,安侯建業聯合會計師事務所,第一金證券股份有限公司,洪招儀
899,"P.O.Box 31119 Grand pavilion,Hibiscus Way,802 West Bay Road,",02-77117288,8482,商億全球控股有限公司,商億-KY,1111120000,20140930,其他,勤業眾信聯合會計師事務所,凱基證券;股務代理部,謝智通
900,"2nd Fl, 802 West Bay Road, P.O. Box 10338, Cayman Islands",06-260-1632,8488,吉源控股股份有限公司,吉源-KY,675000000,20140327,其他,資誠聯合會計師事務所,凱基證券股份有限公司股務代理部,林漢清
901,台北市內湖區陽光街321巷56號5樓,02-26275856,8497,格威傳媒股份有限公司,格威傳媒,365428100,19700714,其他,勤業眾信聯合會計師事務所,中國信託商業銀行代理部,郭冠群
902,新北市中和區中正路955號5樓(訴訟.非訴訟代理人地址),8651257669500,8499,鼎炫投資控股股份有限公司,鼎炫-KY,512860000,20131108,其他,勤業眾信聯合會計師事務所,中國信託商業銀行股務代理部,傅青炫
903,北市內湖區瑞光路392號6樓,8798-2020,8926,台灣汽電共生股份有限公司,台汽電,5890485950,19920507,油電燃氣業,勤業眾信聯合會計師事務所,凱基證券股份有限公司股務代理部,張明杰
904,台中市東區旱溪東路1段456號,(04)22419976,8940,新天地國際實業股份有限公司,新天地,674910320,19930719,觀光事業,勤業眾信聯合會計師事務所,日盛證券股份有限公司股務代理部,王玉雲
905,桃園市中壢區吉林北路5-2號,03-4525505,8996,高力熱處理工業股份有限公司,高力,893840800,19701011,電機機械,勤業眾信聯合會計師事務所,兆豐證券股份有限公司,韓顯壽
906,台北市信義區松高路9號11樓,(02)2729-8055,9103,美德向邦醫療國際股份有限公司,美德醫療-DR,714541000,19971126,存託憑證,Sycip Gorres Velayo & Co,元大證券股務代理部,楊克誠
907,中國上海閔行區吳中路1688號A棟,862131754320,910322,康師傅控股有限公司,康師傅-DR,916513457,19940112,存託憑證,中審眾環（香港）會計師事務所,元大證券股份有限公司,魏宏名
908,香港上環永樂街148號南和行大廈16樓04至05室,852 2587 7728,910482,聖馬丁國際控股有限公司,聖馬丁-DR,252460074,20040127,存託憑證,立信德豪會計師事務所有限公司,凱基證券股份有限公司,劉幼祥
909,新北市深坑區北深路三段147號,02-7705-8034,9105,泰金寶科技股份有限公司,泰金寶-DR,4148882834,19891202,存託憑證,安永聯合會計師事務所,亞東證券股份有限公司,許勝雄
910,香港灣仔告士打道77-79 號富通大廈31樓,852 2805 5991,910861,神州數碼控股有限公司,神州-DR,644726418,20010125,存託憑證,信永中和(香港)會計師事務所公司,宏遠證券股份有限公司,郭為
911,越南同奈省邊和市三協坊第五區,(852)25621691,9110,越南製造加工出口控股有限公司,越南控-DR,38168000,20050620,存託憑證,畢馬威華振會計師事務所,日盛證券股份有限公司,劉武雄
912,"8 Penjuru Lane,Singapore 609189",(65)6265-1768,911608,明輝環球企業有限公司,明輝-DR,526896000,20040423,存託憑證,Baker Tilly TFW LLP,元大證券股務代理部,林翔寬
913,中國河南省鄭州市金水區農業路東62號蘇荷中心18樓,8637187518096,911616,杜康控股有限公司,杜康-DR,1114306448,20080212,存託憑證,香港立信德豪,元大證券股務代理部,周濤
914,"99 Moo1, Tumbon Nikompattana, Amphur Nikompattana, Rayong TH",+66-38-636969,911622,聚亨企業集團(泰國)大眾有限公司,泰聚亨-DR,5580795712,19960909,存託憑證,安永聯合會計師事務所,福邦證券股份有限公司,呂艷娟
915,香港灣仔告士打道138號聯合鹿島大廈15樓,(852)27316651,911868,同方友友控股有限公司,同方友友-DR,356242582,20061006,存託憑證,安永會計師事務所,富邦綜合證券股務代理部,高志
916,香港觀塘鴻圖道31號鴻貿中心12樓1206室,(852)23676724,912000,晨訊科技集團有限公司,晨訊科-DR,1063575000,20041027,存託憑證,德勤．關黃陳方會計師行,元大證券(股)公司股務代理部,楊文瑛
917,香港德輔道中317-319號啟德商業大廈20樓2003室,(852)35862620,912398,友佳國際控股有限公司,友佳-DR,19067544,20050906,存託憑證,羅申美會計師事務所,元大證券股份有限公司,朱志洋
918,香港康樂廣場1號怡和大廈33樓3311-3312室,852-28401023,9136,巨騰國際控股有限公司,巨騰-DR,461032041,20040712,存託憑證,安永會計師事務所,元大證券股份有限公司,鄭立育
